id,sequence,task,choices,response,response_type,domain,enc_task,enc_response,rt,confidence,confidence_time,correct,valid,age,gender,education,puzzles,maths,condition,experience,strategies,system12,unfocused,adjusted,helpful
SESLGQTKST,22,Some not;porters;packers/Some;hunters;porters,Some;packers;hunters|NVC|Some;hunters;packers|All;packers;hunters|Some not;packers;hunters|No;packers;hunters|Some not;hunters;packers|All;hunters;packers|No;hunters;packers,Some not;hunters;packers,single-choice,syllogistic,OI2,Oca,18.298326999902713,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,23,No;athletes;judges/All;drillers;athletes,Some;judges;drillers|NVC|Some;drillers;judges|All;judges;drillers|Some not;judges;drillers|No;judges;drillers|Some not;drillers;judges|All;drillers;judges|No;drillers;judges,No;drillers;judges,single-choice,syllogistic,EA2,Eca,17.249588999986646,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,24,All;secretaries;agents/All;brokers;agents,Some;secretaries;brokers|NVC|Some;brokers;secretaries|All;secretaries;brokers|Some not;secretaries;brokers|No;secretaries;brokers|Some not;brokers;secretaries|All;brokers;secretaries|No;brokers;secretaries,NVC,single-choice,syllogistic,AA3,NVC,22.76104699993135,,,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,25,Some not;potters;chemists/All;potters;sailors,Some;chemists;sailors|NVC|Some;sailors;chemists|All;chemists;sailors|Some not;chemists;sailors|No;chemists;sailors|Some not;sailors;chemists|All;sailors;chemists|No;sailors;chemists,Some not;sailors;chemists,single-choice,syllogistic,OA4,Oca,33.21600633343061,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,26,Some;lifeguards;dentists/All;dentists;plumbers,Some;lifeguards;plumbers|NVC|Some;plumbers;lifeguards|All;lifeguards;plumbers|Some not;lifeguards;plumbers|No;lifeguards;plumbers|Some not;plumbers;lifeguards|All;plumbers;lifeguards|No;plumbers;lifeguards,Some;lifeguards;plumbers,single-choice,syllogistic,IA1,Iac,9.123718000054362,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,27,No;cleaners;mayors/Some not;models;cleaners,Some;mayors;models|NVC|Some;models;mayors|All;mayors;models|Some not;mayors;models|No;mayors;models|Some not;models;mayors|All;models;mayors|No;models;mayors,NVC,single-choice,syllogistic,EO2,NVC,13.286753000020981,,,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,28,Some;waiters;managers/Some not;waiters;brokers,Some;managers;brokers|NVC|Some;brokers;managers|All;managers;brokers|Some not;managers;brokers|No;managers;brokers|Some not;brokers;managers|All;brokers;managers|No;brokers;managers,NVC,single-choice,syllogistic,IO4,NVC,13.17021299993991,,,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,29,Some;investors;jugglers/No;barbers;jugglers,Some;investors;barbers|NVC|Some;barbers;investors|All;investors;barbers|Some not;investors;barbers|No;investors;barbers|Some not;barbers;investors|All;barbers;investors|No;barbers;investors,Some not;investors;barbers,single-choice,syllogistic,IE3,Oac,63.13728699994074,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,30,Some not;auditors;cleaners/No;painters;cleaners,Some;auditors;painters|NVC|Some;painters;auditors|All;auditors;painters|Some not;auditors;painters|No;auditors;painters|Some not;painters;auditors|All;painters;auditors|No;painters;auditors,NVC,single-choice,syllogistic,OE3,NVC,102.59850233336275,,,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,31,No;managers;clerks/Some;models;clerks,Some;managers;models|NVC|Some;models;managers|All;managers;models|Some not;managers;models|No;managers;models|Some not;models;managers|All;models;managers|No;models;managers,Some not;models;managers,single-choice,syllogistic,EI3,Oca,7.908273000001913,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,32,Some not;counselors;analysts/No;counselors;opticians,Some;analysts;opticians|NVC|Some;opticians;analysts|All;analysts;opticians|Some not;analysts;opticians|No;analysts;opticians|Some not;opticians;analysts|All;opticians;analysts|No;opticians;analysts,Some not;analysts;opticians,single-choice,syllogistic,OE4,Oac,22.526436333378193,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,33,All;cooks;nurses/All;painters;cooks,Some;nurses;painters|NVC|Some;painters;nurses|All;nurses;painters|Some not;nurses;painters|No;nurses;painters|Some not;painters;nurses|All;painters;nurses|No;painters;nurses,All;painters;nurses,single-choice,syllogistic,AA2,Aca,50.26640866665053,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,34,No;editors;soldiers/Some;florists;editors,Some;soldiers;florists|NVC|Some;florists;soldiers|All;soldiers;florists|Some not;soldiers;florists|No;soldiers;florists|Some not;florists;soldiers|All;florists;soldiers|No;florists;soldiers,Some not;florists;soldiers,single-choice,syllogistic,EI2,Oca,7.293315333445872,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,35,All;writers;poets/Some;singers;writers,Some;poets;singers|NVC|Some;singers;poets|All;poets;singers|Some not;poets;singers|No;poets;singers|Some not;singers;poets|All;singers;poets|No;singers;poets,Some;singers;poets,single-choice,syllogistic,AI2,Ica,11.5220863333543,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,36,Some not;golfers;teachers/Some not;golfers;bankers,Some;teachers;bankers|NVC|Some;bankers;teachers|All;teachers;bankers|Some not;teachers;bankers|No;teachers;bankers|Some not;bankers;teachers|All;bankers;teachers|No;bankers;teachers,Some not;teachers;bankers,single-choice,syllogistic,OO4,Oac,15.767268999934174,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,37,No;surfers;boxers/No;florists;boxers,Some;surfers;florists|NVC|Some;florists;surfers|All;surfers;florists|Some not;surfers;florists|No;surfers;florists|Some not;florists;surfers|All;florists;surfers|No;florists;surfers,NVC,single-choice,syllogistic,EE3,NVC,6.343314999938013,,,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,38,No;scientists;chefs/Some not;chefs;runners,Some;scientists;runners|NVC|Some;runners;scientists|All;scientists;runners|Some not;scientists;runners|No;scientists;runners|Some not;runners;scientists|All;runners;scientists|No;runners;scientists,NVC,single-choice,syllogistic,EO1,NVC,19.67973233326276,,,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,39,Some not;chemists;skaters/All;skaters;hikers,Some;chemists;hikers|NVC|Some;hikers;chemists|All;chemists;hikers|Some not;chemists;hikers|No;chemists;hikers|Some not;hikers;chemists|All;hikers;chemists|No;hikers;chemists,Some not;chemists;hikers,single-choice,syllogistic,OA1,Oac,31.787738666812572,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,40,All;actors;painters/No;painters;workers,Some;actors;workers|NVC|Some;workers;actors|All;actors;workers|Some not;actors;workers|No;actors;workers|Some not;workers;actors|All;workers;actors|No;workers;actors,No;actors;workers,single-choice,syllogistic,AE1,Eac,8.79115633328756,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,41,Some not;surfers;planners/Some;planners;artists,Some;surfers;artists|NVC|Some;artists;surfers|All;surfers;artists|Some not;surfers;artists|No;surfers;artists|Some not;artists;surfers|All;artists;surfers|No;artists;surfers,Some not;surfers;artists,single-choice,syllogistic,OI1,Oac,11.105717999935145,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,42,All;lifeguards;cyclists/No;divers;cyclists,Some;lifeguards;divers|NVC|Some;divers;lifeguards|All;lifeguards;divers|Some not;lifeguards;divers|No;lifeguards;divers|Some not;divers;lifeguards|All;divers;lifeguards|No;divers;lifeguards,No;lifeguards;divers,single-choice,syllogistic,AE3,Eac,41.49186533327906,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,43,Some;linguists;carpenters/All;divers;linguists,Some;carpenters;divers|NVC|Some;divers;carpenters|All;carpenters;divers|Some not;carpenters;divers|No;carpenters;divers|Some not;divers;carpenters|All;divers;carpenters|No;divers;carpenters,Some;divers;carpenters,single-choice,syllogistic,IA2,Ica,68.09903299999255,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,44,All;students;cyclists/Some;cyclists;buyers,Some;students;buyers|NVC|Some;buyers;students|All;students;buyers|Some not;students;buyers|No;students;buyers|Some not;buyers;students|All;buyers;students|No;buyers;students,Some;students;buyers,single-choice,syllogistic,AI1,Iac,36.73018200004105,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,45,Some not;architects;boxers/Some not;runners;architects,Some;boxers;runners|NVC|Some;runners;boxers|All;boxers;runners|Some not;boxers;runners|No;boxers;runners|Some not;runners;boxers|All;runners;boxers|No;runners;boxers,Some not;runners;boxers,single-choice,syllogistic,OO2,Oca,11.505699333389593,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,46,No;architects;trainers/Some not;architects;designers,Some;trainers;designers|NVC|Some;designers;trainers|All;trainers;designers|Some not;trainers;designers|No;trainers;designers|Some not;designers;trainers|All;designers;trainers|No;designers;trainers,Some not;designers;trainers,single-choice,syllogistic,EO4,Oca,48.051730999946706,,,False,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,47,All;sculptors;potters/All;potters;miners,Some;sculptors;miners|NVC|Some;miners;sculptors|All;sculptors;miners|Some not;sculptors;miners|No;sculptors;miners|Some not;miners;sculptors|All;miners;sculptors|No;miners;sculptors,Some;sculptors;miners,single-choice,syllogistic,AA1,Iac,41.07578700006012,,,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,48,Some;mayors;cooks/Some not;swimmers;cooks,Some;mayors;swimmers|NVC|Some;swimmers;mayors|All;mayors;swimmers|Some not;mayors;swimmers|No;mayors;swimmers|Some not;swimmers;mayors|All;swimmers;mayors|No;swimmers;mayors,NVC,single-choice,syllogistic,IO3,NVC,53.74775133343548,68.0,7.242817000031472,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,49,Some not;poets;skaters/All;miners;skaters,Some;poets;miners|NVC|Some;miners;poets|All;poets;miners|Some not;poets;miners|No;poets;miners|Some not;miners;poets|All;miners;poets|No;miners;poets,NVC,single-choice,syllogistic,OA3,NVC,41.05922899997241,58.0,13.653167999982827,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,50,Some not;campers;novelists/Some not;novelists;joggers,Some;campers;joggers|NVC|Some;joggers;campers|All;campers;joggers|Some not;campers;joggers|No;campers;joggers|Some not;joggers;campers|All;joggers;campers|No;joggers;campers,Some not;joggers;campers,single-choice,syllogistic,OO1,Oca,93.90671000003792,83.0,12.587513000011448,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,51,No;tutors;packers/No;butchers;tutors,Some;packers;butchers|NVC|Some;butchers;packers|All;packers;butchers|Some not;packers;butchers|No;packers;butchers|Some not;butchers;packers|All;butchers;packers|No;butchers;packers,NVC,single-choice,syllogistic,EE2,NVC,35.01530333336189,95.0,2.281087000012398,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,52,No;managers;waiters/All;waiters;brokers,Some;managers;brokers|NVC|Some;brokers;managers|All;managers;brokers|Some not;managers;brokers|No;managers;brokers|Some not;brokers;managers|All;brokers;managers|No;brokers;managers,Some not;managers;brokers,single-choice,syllogistic,EA1,Oac,26.506466333230335,80.0,2.0984380000829694,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,53,Some;potters;sculptors/All;potters;miners,Some;sculptors;miners|NVC|Some;miners;sculptors|All;sculptors;miners|Some not;sculptors;miners|No;sculptors;miners|Some not;miners;sculptors|All;miners;sculptors|No;miners;sculptors,Some;sculptors;miners,single-choice,syllogistic,IA4,Iac,11.055723999977118,100.0,4.845190999984745,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,54,Some not;linguists;carpenters/All;divers;linguists,Some;carpenters;divers|NVC|Some;divers;carpenters|All;carpenters;divers|Some not;carpenters;divers|No;carpenters;divers|Some not;divers;carpenters|All;divers;carpenters|No;divers;carpenters,Some not;divers;carpenters,single-choice,syllogistic,OA2,Oca,24.141958333452518,78.0,3.646372999906541,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,55,All;secretaries;agents/Some not;brokers;agents,Some;secretaries;brokers|NVC|Some;brokers;secretaries|All;secretaries;brokers|Some not;secretaries;brokers|No;secretaries;brokers|Some not;brokers;secretaries|All;brokers;secretaries|No;brokers;secretaries,NVC,single-choice,syllogistic,AO3,NVC,16.08349100005627,70.0,2.7139099999666216,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,56,Some not;analysts;novelists/Some;travelers;novelists,Some;analysts;travelers|NVC|Some;travelers;analysts|All;analysts;travelers|Some not;analysts;travelers|No;analysts;travelers|Some not;travelers;analysts|All;travelers;analysts|No;travelers;analysts,NVC,single-choice,syllogistic,OI3,NVC,46.98628533347453,34.0,2.148166999936104,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,57,No;lawyers;athletes/Some not;hunters;athletes,Some;lawyers;hunters|NVC|Some;hunters;lawyers|All;lawyers;hunters|Some not;lawyers;hunters|No;lawyers;hunters|Some not;hunters;lawyers|All;hunters;lawyers|No;hunters;lawyers,Some;lawyers;hunters,single-choice,syllogistic,EO3,Iac,11.938383000016218,18.0,2.0483109999895093,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,58,Some;writers;poets/Some;writers;singers,Some;poets;singers|NVC|Some;singers;poets|All;poets;singers|Some not;poets;singers|No;poets;singers|Some not;singers;poets|All;singers;poets|No;singers;poets,Some;poets;singers,single-choice,syllogistic,II4,Iac,7.176213000059127,67.0,3.729639999985692,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,59,Some;porters;packers/No;porters;hunters,Some;packers;hunters|NVC|Some;hunters;packers|All;packers;hunters|Some not;packers;hunters|No;packers;hunters|Some not;hunters;packers|All;hunters;packers|No;hunters;packers,NVC,single-choice,syllogistic,IE4,NVC,28.405526333292343,50.0,2.5141640000343304,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,60,All;counselors;analysts/No;opticians;counselors,Some;analysts;opticians|NVC|Some;opticians;analysts|All;analysts;opticians|Some not;analysts;opticians|No;analysts;opticians|Some not;opticians;analysts|All;opticians;analysts|No;opticians;analysts,Some not;opticians;analysts,single-choice,syllogistic,AE2,Oca,15.635003333290406,59.0,2.8305199999809276,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,61,Some not;judges;athletes/No;athletes;drillers,Some;judges;drillers|NVC|Some;drillers;judges|All;judges;drillers|Some not;judges;drillers|No;judges;drillers|Some not;drillers;judges|All;drillers;judges|No;drillers;judges,Some not;judges;drillers,single-choice,syllogistic,OE1,Oac,11.521893999934187,76.0,3.0297439999580376,True,False,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,62,All;dentists;lifeguards/All;dentists;plumbers,Some;lifeguards;plumbers|NVC|Some;plumbers;lifeguards|All;lifeguards;plumbers|Some not;lifeguards;plumbers|No;lifeguards;plumbers|Some not;plumbers;lifeguards|All;plumbers;lifeguards|No;plumbers;lifeguards,NVC,single-choice,syllogistic,AA4,NVC,5.860895000100137,50.0,1.448549999952316,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SESLGQTKST,63,No;poets;waiters/Some;waiters;cashiers,Some;poets;cashiers|NVC|Some;cashiers;poets|All;poets;cashiers|Some not;poets;cashiers|No;poets;cashiers|Some not;cashiers;poets|All;cashiers;poets|No;cashiers;poets,Some not;poets;cashiers,single-choice,syllogistic,EI1,Oac,11.50468999993801,96.0,3.379981000065801,True,True,21,female,high,yes,yes,control,no,2,3,58,,
SSUZFJEMMY,0,Some not;scientists;golfers/Some not;workers;golfers,No;scientists;workers|No;workers;scientists|Some;scientists;workers|Some;workers;scientists|All;workers;scientists|Some not;scientists;workers|All;scientists;workers|NVC|Some not;workers;scientists,NVC,single-choice,syllogistic,OO3,NVC,14.015158999919889,,,True,False,36,female,high,yes,yes,control,no,2,3,0,,
SSUZFJEMMY,1,Some;poets;agents/Some;agents;skaters,No;poets;skaters|No;skaters;poets|Some;poets;skaters|Some;skaters;poets|All;skaters;poets|Some not;poets;skaters|All;poets;skaters|NVC|Some not;skaters;poets,NVC,single-choice,syllogistic,II1,NVC,13.464961333354312,,,True,False,36,female,high,yes,yes,control,no,2,3,0,,
SSUZFJEMMY,2,All;managers;clerks/No;clerks;models,No;managers;models|No;models;managers|Some;managers;models|Some;models;managers|All;models;managers|Some not;managers;models|All;managers;models|NVC|Some not;models;managers,No;managers;models,single-choice,syllogistic,AE1,Eac,11.56529233320554,,,True,True,36,female,high,yes,yes,control,no,2,3,0,,
SSUZFJEMMY,3,Some not;boxers;surfers/Some;boxers;florists,No;surfers;florists|No;florists;surfers|Some;surfers;florists|Some;florists;surfers|All;florists;surfers|Some not;surfers;florists|All;surfers;florists|NVC|Some not;florists;surfers,NVC,single-choice,syllogistic,OI4,NVC,17.14810833342871,,,True,False,36,female,high,yes,yes,control,no,2,3,0,,
SSUZFJEMMY,4,No;chefs;trainers/Some not;bankers;chefs,No;trainers;bankers|No;bankers;trainers|Some;trainers;bankers|Some;bankers;trainers|All;bankers;trainers|Some not;trainers;bankers|All;trainers;bankers|NVC|Some not;bankers;trainers,Some not;bankers;trainers,single-choice,syllogistic,EO2,Oca,24.980390333255123,,,False,False,36,female,high,yes,yes,control,no,2,3,0,,
SSUZFJEMMY,5,No;cleaners;mayors/Some not;cleaners;models,No;mayors;models|No;models;mayors|Some;mayors;models|Some;models;mayors|All;models;mayors|Some not;mayors;models|All;mayors;models|NVC|Some not;models;mayors,Some;mayors;models,single-choice,syllogistic,EO4,Iac,63.95946433325625,,,False,False,36,female,high,yes,yes,control,no,2,3,0,,
